,Unnamed: 0,Unnamed: 0.1,ch1_file,ch2_file,angle,shift,spec_ch1_files,spec_ch2_files,spec_gray_ch1_files,spec_gray_ch2_files
65,65,65,soundfiles//ch1//65_0_1000.wav,soundfiles//ch2//65_0_1000.wav,55.64096215576252,72,C:\sound\spectrograms\soundfiles\ch1\100_13000_14000.png,C:\sound\spectrograms\soundfiles\ch2\100_13000_14000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_13000_14000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_13000_14000.jpg
66,66,66,soundfiles//ch1//66_0_1000.wav,soundfiles//ch2//66_0_1000.wav,130.71592728670737,-83,C:\sound\spectrograms\soundfiles\ch1\100_14000_15000.png,C:\sound\spectrograms\soundfiles\ch2\100_14000_15000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_14000_15000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_14000_15000.jpg
67,67,67,soundfiles//ch1//67_0_1000.wav,soundfiles//ch2//67_0_1000.wav,156.0416544624036,-117,C:\sound\spectrograms\soundfiles\ch1\100_15000_16000.png,C:\sound\spectrograms\soundfiles\ch2\100_15000_16000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_15000_16000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_15000_16000.jpg
68,68,68,soundfiles//ch1//68_0_1000.wav,soundfiles//ch2//68_0_1000.wav,134.3003062935498,-89,C:\sound\spectrograms\soundfiles\ch1\100_16000_17000.png,C:\sound\spectrograms\soundfiles\ch2\100_16000_17000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_16000_17000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_16000_17000.jpg
69,69,69,soundfiles//ch1//69_0_1000.wav,soundfiles//ch2//69_0_1000.wav,57.91517330302663,68,C:\sound\spectrograms\soundfiles\ch1\100_17000_18000.png,C:\sound\spectrograms\soundfiles\ch2\100_17000_18000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_17000_18000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_17000_18000.jpg
70,70,70,soundfiles//ch1//70_0_1000.wav,soundfiles//ch2//70_0_1000.wav,37.5636711340696,101,C:\sound\spectrograms\soundfiles\ch1\100_18000_19000.png,C:\sound\spectrograms\soundfiles\ch2\100_18000_19000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_18000_19000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_18000_19000.jpg
71,71,71,soundfiles//ch1//71_0_1000.wav,soundfiles//ch2//71_0_1000.wav,46.222554606757775,88,C:\sound\spectrograms\soundfiles\ch1\100_19000_20000.png,C:\sound\spectrograms\soundfiles\ch2\100_19000_20000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_19000_20000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_19000_20000.jpg
72,72,72,soundfiles//ch1//72_0_1000.wav,soundfiles//ch2//72_0_1000.wav,38.08588898074092,101,C:\sound\spectrograms\soundfiles\ch1\100_20000_21000.png,C:\sound\spectrograms\soundfiles\ch2\100_20000_21000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_20000_21000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_20000_21000.jpg
73,73,73,soundfiles//ch1//73_0_1000.wav,soundfiles//ch2//73_0_1000.wav,166.4089787605422,-124,C:\sound\spectrograms\soundfiles\ch1\100_2000_3000.png,C:\sound\spectrograms\soundfiles\ch2\100_2000_3000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_2000_3000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_2000_3000.jpg
74,74,74,soundfiles//ch1//74_0_1000.wav,soundfiles//ch2//74_0_1000.wav,126.80452514570318,-77,C:\sound\spectrograms\soundfiles\ch1\100_21000_22000.png,C:\sound\spectrograms\soundfiles\ch2\100_21000_22000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_21000_22000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_21000_22000.jpg
75,75,75,soundfiles//ch1//75_0_1000.wav,soundfiles//ch2//75_0_1000.wav,43.00662284542744,94,C:\sound\spectrograms\soundfiles\ch1\100_22000_23000.png,C:\sound\spectrograms\soundfiles\ch2\100_22000_23000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_22000_23000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_22000_23000.jpg
76,76,76,soundfiles//ch1//76_0_1000.wav,soundfiles//ch2//76_0_1000.wav,11.423651030466608,126,C:\sound\spectrograms\soundfiles\ch1\100_23000_24000.png,C:\sound\spectrograms\soundfiles\ch2\100_23000_24000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_23000_24000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_23000_24000.jpg
77,77,77,soundfiles//ch1//77_0_1000.wav,soundfiles//ch2//77_0_1000.wav,178.66666971798026,-128,C:\sound\spectrograms\soundfiles\ch1\100_24000_25000.png,C:\sound\spectrograms\soundfiles\ch2\100_24000_25000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_24000_25000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_24000_25000.jpg
78,78,78,soundfiles//ch1//78_0_1000.wav,soundfiles//ch2//78_0_1000.wav,122.0741410728876,-68,C:\sound\spectrograms\soundfiles\ch1\100_25000_26000.png,C:\sound\spectrograms\soundfiles\ch2\100_25000_26000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_25000_26000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_25000_26000.jpg
79,79,79,soundfiles//ch1//79_0_1000.wav,soundfiles//ch2//79_0_1000.wav,162.04717368539852,-122,C:\sound\spectrograms\soundfiles\ch1\100_26000_27000.png,C:\sound\spectrograms\soundfiles\ch2\100_26000_27000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_26000_27000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_26000_27000.jpg
80,80,80,soundfiles//ch1//80_0_1000.wav,soundfiles//ch2//80_0_1000.wav,1.7130477818172485,128,C:\sound\spectrograms\soundfiles\ch1\100_27000_28000.png,C:\sound\spectrograms\soundfiles\ch2\100_27000_28000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_27000_28000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_27000_28000.jpg
81,81,81,soundfiles//ch1//81_0_1000.wav,soundfiles//ch2//81_0_1000.wav,34.581076177691486,105,C:\sound\spectrograms\soundfiles\ch1\100_28000_29000.png,C:\sound\spectrograms\soundfiles\ch2\100_28000_29000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_28000_29000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_28000_29000.jpg
82,82,82,soundfiles//ch1//82_0_1000.wav,soundfiles//ch2//82_0_1000.wav,36.96092339444921,102,C:\sound\spectrograms\soundfiles\ch1\100_29000_30000.png,C:\sound\spectrograms\soundfiles\ch2\100_29000_30000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_29000_30000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_29000_30000.jpg
83,83,83,soundfiles//ch1//83_0_1000.wav,soundfiles//ch2//83_0_1000.wav,103.21270833473343,-29,C:\sound\spectrograms\soundfiles\ch1\100_30000_31000.png,C:\sound\spectrograms\soundfiles\ch2\100_30000_31000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_30000_31000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_30000_31000.jpg
84,84,84,soundfiles//ch1//84_0_1000.wav,soundfiles//ch2//84_0_1000.wav,177.68832733221092,-128,C:\sound\spectrograms\soundfiles\ch1\100_3000_4000.png,C:\sound\spectrograms\soundfiles\ch2\100_3000_4000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_3000_4000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_3000_4000.jpg
85,85,85,soundfiles//ch1//85_0_1000.wav,soundfiles//ch2//85_0_1000.wav,6.941976306761622,127,C:\sound\spectrograms\soundfiles\ch1\100_31000_32000.png,C:\sound\spectrograms\soundfiles\ch2\100_31000_32000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_31000_32000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_31000_32000.jpg
86,86,86,soundfiles//ch1//86_0_1000.wav,soundfiles//ch2//86_0_1000.wav,18.82640362620301,121,C:\sound\spectrograms\soundfiles\ch1\100_32000_33000.png,C:\sound\spectrograms\soundfiles\ch2\100_32000_33000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_32000_33000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_32000_33000.jpg
87,87,87,soundfiles//ch1//87_0_1000.wav,soundfiles//ch2//87_0_1000.wav,173.36285481617114,-127,C:\sound\spectrograms\soundfiles\ch1\100_33000_34000.png,C:\sound\spectrograms\soundfiles\ch2\100_33000_34000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_33000_34000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_33000_34000.jpg
88,88,88,soundfiles//ch1//88_0_1000.wav,soundfiles//ch2//88_0_1000.wav,98.08618168780382,-18,C:\sound\spectrograms\soundfiles\ch1\100_34000_35000.png,C:\sound\spectrograms\soundfiles\ch2\100_34000_35000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_34000_35000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_34000_35000.jpg
89,89,89,soundfiles//ch1//89_0_1000.wav,soundfiles//ch2//89_0_1000.wav,24.17615641575798,117,C:\sound\spectrograms\soundfiles\ch1\100_35000_36000.png,C:\sound\spectrograms\soundfiles\ch2\100_35000_36000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_35000_36000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_35000_36000.jpg
90,90,90,soundfiles//ch1//90_0_1000.wav,soundfiles//ch2//90_0_1000.wav,123.28776812756576,-70,C:\sound\spectrograms\soundfiles\ch1\100_36000_37000.png,C:\sound\spectrograms\soundfiles\ch2\100_36000_37000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_36000_37000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_36000_37000.jpg
91,91,91,soundfiles//ch1//91_0_1000.wav,soundfiles//ch2//91_0_1000.wav,27.573211289147608,113,C:\sound\spectrograms\soundfiles\ch1\100_37000_38000.png,C:\sound\spectrograms\soundfiles\ch2\100_37000_38000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_37000_38000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_37000_38000.jpg
92,92,92,soundfiles//ch1//92_0_1000.wav,soundfiles//ch2//92_0_1000.wav,27.83839590922515,113,C:\sound\spectrograms\soundfiles\ch1\100_38000_39000.png,C:\sound\spectrograms\soundfiles\ch2\100_38000_39000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_38000_39000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_38000_39000.jpg
93,93,93,soundfiles//ch1//93_0_1000.wav,soundfiles//ch2//93_0_1000.wav,17.09965198148871,122,C:\sound\spectrograms\soundfiles\ch1\100_39000_40000.png,C:\sound\spectrograms\soundfiles\ch2\100_39000_40000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_39000_40000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_39000_40000.jpg
94,94,94,soundfiles//ch1//94_0_1000.wav,soundfiles//ch2//94_0_1000.wav,128.90698201570822,-80,C:\sound\spectrograms\soundfiles\ch1\100_40000_41000.png,C:\sound\spectrograms\soundfiles\ch2\100_40000_41000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_40000_41000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_40000_41000.jpg
95,95,95,soundfiles//ch1//95_0_1000.wav,soundfiles//ch2//95_0_1000.wav,39.25068622693603,99,C:\sound\spectrograms\soundfiles\ch1\100_4000_5000.png,C:\sound\spectrograms\soundfiles\ch2\100_4000_5000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_4000_5000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_4000_5000.jpg
96,96,96,soundfiles//ch1//96_0_1000.wav,soundfiles//ch2//96_0_1000.wav,7.382892399579471,127,C:\sound\spectrograms\soundfiles\ch1\100_41000_42000.png,C:\sound\spectrograms\soundfiles\ch2\100_41000_42000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_41000_42000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_41000_42000.jpg
97,97,97,soundfiles//ch1//97_0_1000.wav,soundfiles//ch2//97_0_1000.wav,129.46218627434567,-81,C:\sound\spectrograms\soundfiles\ch1\100_42000_43000.png,C:\sound\spectrograms\soundfiles\ch2\100_42000_43000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_42000_43000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_42000_43000.jpg
98,98,98,soundfiles//ch1//98_0_1000.wav,soundfiles//ch2//98_0_1000.wav,155.06852763061724,-116,C:\sound\spectrograms\soundfiles\ch1\100_43000_44000.png,C:\sound\spectrograms\soundfiles\ch2\100_43000_44000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_43000_44000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_43000_44000.jpg
99,99,99,soundfiles//ch1//99_0_1000.wav,soundfiles//ch2//99_0_1000.wav,122.82905440518944,-69,C:\sound\spectrograms\soundfiles\ch1\100_44000_45000.png,C:\sound\spectrograms\soundfiles\ch2\100_44000_45000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_44000_45000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_44000_45000.jpg
100,100,100,soundfiles//ch1//100_0_1000.wav,soundfiles//ch2//100_0_1000.wav,152.07255038682953,-113,C:\sound\spectrograms\soundfiles\ch1\100_45000_46000.png,C:\sound\spectrograms\soundfiles\ch2\100_45000_46000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_45000_46000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_45000_46000.jpg
101,101,101,soundfiles//ch1//101_0_1000.wav,soundfiles//ch2//101_0_1000.wav,142.15884864754082,-101,C:\sound\spectrograms\soundfiles\ch1\100_46000_47000.png,C:\sound\spectrograms\soundfiles\ch2\100_46000_47000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_46000_47000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_46000_47000.jpg
102,102,102,soundfiles//ch1//102_0_1000.wav,soundfiles//ch2//102_0_1000.wav,9.717022508559014,126,C:\sound\spectrograms\soundfiles\ch1\100_47000_48000.png,C:\sound\spectrograms\soundfiles\ch2\100_47000_48000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_47000_48000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_47000_48000.jpg
103,103,103,soundfiles//ch1//103_0_1000.wav,soundfiles//ch2//103_0_1000.wav,119.95856487051353,-64,C:\sound\spectrograms\soundfiles\ch1\100_48000_49000.png,C:\sound\spectrograms\soundfiles\ch2\100_48000_49000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_48000_49000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_48000_49000.jpg
104,104,104,soundfiles//ch1//104_0_1000.wav,soundfiles//ch2//104_0_1000.wav,170.4897442400473,-126,C:\sound\spectrograms\soundfiles\ch1\100_49000_50000.png,C:\sound\spectrograms\soundfiles\ch2\100_49000_50000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_49000_50000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_49000_50000.jpg
105,105,105,soundfiles//ch1//105_0_1000.wav,soundfiles//ch2//105_0_1000.wav,119.7960335240505,-63,C:\sound\spectrograms\soundfiles\ch1\100_50000_51000.png,C:\sound\spectrograms\soundfiles\ch2\100_50000_51000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_50000_51000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_50000_51000.jpg
106,106,106,soundfiles//ch1//106_0_1000.wav,soundfiles//ch2//106_0_1000.wav,81.39777988156101,19,C:\sound\spectrograms\soundfiles\ch1\100_5000_6000.png,C:\sound\spectrograms\soundfiles\ch2\100_5000_6000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_5000_6000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_5000_6000.jpg
107,107,107,soundfiles//ch1//107_0_1000.wav,soundfiles//ch2//107_0_1000.wav,57.19750828044817,69,C:\sound\spectrograms\soundfiles\ch1\100_51000_52000.png,C:\sound\spectrograms\soundfiles\ch2\100_51000_52000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_51000_52000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_51000_52000.jpg
108,108,108,soundfiles//ch1//108_0_1000.wav,soundfiles//ch2//108_0_1000.wav,173.76648626942912,-127,C:\sound\spectrograms\soundfiles\ch1\100_52000_53000.png,C:\sound\spectrograms\soundfiles\ch2\100_52000_53000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_52000_53000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_52000_53000.jpg
109,109,109,soundfiles//ch1//109_0_1000.wav,soundfiles//ch2//109_0_1000.wav,124.57348272469883,-72,C:\sound\spectrograms\soundfiles\ch1\100_53000_54000.png,C:\sound\spectrograms\soundfiles\ch2\100_53000_54000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_53000_54000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_53000_54000.jpg
110,110,110,soundfiles//ch1//110_0_1000.wav,soundfiles//ch2//110_0_1000.wav,57.17762247583767,69,C:\sound\spectrograms\soundfiles\ch1\100_54000_55000.png,C:\sound\spectrograms\soundfiles\ch2\100_54000_55000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_54000_55000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_54000_55000.jpg
111,111,111,soundfiles//ch1//111_0_1000.wav,soundfiles//ch2//111_0_1000.wav,133.3685341690452,-88,C:\sound\spectrograms\soundfiles\ch1\100_55000_56000.png,C:\sound\spectrograms\soundfiles\ch2\100_55000_56000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_55000_56000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_55000_56000.jpg
112,112,112,soundfiles//ch1//112_0_1000.wav,soundfiles//ch2//112_0_1000.wav,170.01573757626977,-126,C:\sound\spectrograms\soundfiles\ch1\100_56000_57000.png,C:\sound\spectrograms\soundfiles\ch2\100_56000_57000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_56000_57000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_56000_57000.jpg
113,113,113,soundfiles//ch1//113_0_1000.wav,soundfiles//ch2//113_0_1000.wav,138.10596780626128,-95,C:\sound\spectrograms\soundfiles\ch1\100_57000_58000.png,C:\sound\spectrograms\soundfiles\ch2\100_57000_58000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_57000_58000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_57000_58000.jpg
114,114,114,soundfiles//ch1//114_0_1000.wav,soundfiles//ch2//114_0_1000.wav,37.09393972045372,102,C:\sound\spectrograms\soundfiles\ch1\100_58000_59000.png,C:\sound\spectrograms\soundfiles\ch2\100_58000_59000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_58000_59000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_58000_59000.jpg
115,115,115,soundfiles//ch1//115_0_1000.wav,soundfiles//ch2//115_0_1000.wav,113.84345545504834,-51,C:\sound\spectrograms\soundfiles\ch1\100_6000_7000.png,C:\sound\spectrograms\soundfiles\ch2\100_6000_7000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_6000_7000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_6000_7000.jpg
116,116,116,soundfiles//ch1//116_0_1000.wav,soundfiles//ch2//116_0_1000.wav,138.80732397554843,-96,C:\sound\spectrograms\soundfiles\ch1\100_7000_8000.png,C:\sound\spectrograms\soundfiles\ch2\100_7000_8000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_7000_8000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_7000_8000.jpg
117,117,117,soundfiles//ch1//117_0_1000.wav,soundfiles//ch2//117_0_1000.wav,16.743021198826106,123,C:\sound\spectrograms\soundfiles\ch1\100_8000_9000.png,C:\sound\spectrograms\soundfiles\ch2\100_8000_9000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_8000_9000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_8000_9000.jpg
118,118,118,soundfiles//ch1//118_0_1000.wav,soundfiles//ch2//118_0_1000.wav,41.00228269312749,97,C:\sound\spectrograms\soundfiles\ch1\100_9000_10000.png,C:\sound\spectrograms\soundfiles\ch2\100_9000_10000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_9000_10000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_9000_10000.jpg
119,119,119,soundfiles//ch1//119_0_1000.wav,soundfiles//ch2//119_0_1000.wav,109.67015760064238,-43,C:\sound\spectrograms\soundfiles\ch1\100_recorded.png,C:\sound\spectrograms\soundfiles\ch2\100_recorded.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\100_recorded.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\100_recorded.jpg
120,120,120,soundfiles//ch1//120_0_1000.wav,soundfiles//ch2//120_0_1000.wav,49.772573396215705,83,C:\sound\spectrograms\soundfiles\ch1\101_0_1000.png,C:\sound\spectrograms\soundfiles\ch2\101_0_1000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\101_0_1000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\101_0_1000.jpg
121,121,121,soundfiles//ch1//121_0_1000.wav,soundfiles//ch2//121_0_1000.wav,94.0384278912338,-9,C:\sound\spectrograms\soundfiles\ch1\101_10000_11000.png,C:\sound\spectrograms\soundfiles\ch2\101_10000_11000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\101_10000_11000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\101_10000_11000.jpg
122,122,122,soundfiles//ch1//122_0_1000.wav,soundfiles//ch2//122_0_1000.wav,173.10903253185938,-127,C:\sound\spectrograms\soundfiles\ch1\101_1000_2000.png,C:\sound\spectrograms\soundfiles\ch2\101_1000_2000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\101_1000_2000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\101_1000_2000.jpg
123,123,123,soundfiles//ch1//123_0_1000.wav,soundfiles//ch2//123_0_1000.wav,42.82756856563079,94,C:\sound\spectrograms\soundfiles\ch1\101_11000_12000.png,C:\sound\spectrograms\soundfiles\ch2\101_11000_12000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\101_11000_12000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\101_11000_12000.jpg
124,124,124,soundfiles//ch1//124_0_1000.wav,soundfiles//ch2//124_0_1000.wav,170.11357320184555,-126,C:\sound\spectrograms\soundfiles\ch1\101_12000_13000.png,C:\sound\spectrograms\soundfiles\ch2\101_12000_13000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\101_12000_13000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\101_12000_13000.jpg
125,125,125,soundfiles//ch1//125_0_1000.wav,soundfiles//ch2//125_0_1000.wav,67.01516505000819,50,C:\sound\spectrograms\soundfiles\ch1\101_13000_14000.png,C:\sound\spectrograms\soundfiles\ch2\101_13000_14000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\101_13000_14000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\101_13000_14000.jpg
